,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type," Distance ("")",
, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string, float,
,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992283,,hlsp_qlp_tess_ffi_s0019-0000000311992283_tess_v01_llc,88.1264708137,32.4196186786,4,58815.5993834,1800,59181.05508,,499.681755819069,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911696,,hlsp_qlp_tess_ffi_s0019-0000000308911696_tess_v01_llc,87.9519540285,32.4598029466,4,58815.59938834,1800,59181.05508,,501.376145759871,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909662,,hlsp_qlp_tess_ffi_s0019-0000000311909662_tess_v01_llc,88.0580257729,32.6926354261,4,58815.59938143,1800,59181.05508,,501.897637712961,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911523,,hlsp_qlp_tess_ffi_s0019-0000000308911523_tess_v01_llc,87.9173618087,32.5097256421,4,58815.59938868,1800,59181.05508,,503.348653179888,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909739,,hlsp_qlp_tess_ffi_s0019-0000000311909739_tess_v01_llc,87.98455523,32.6718595265,4,58815.59938408,1800,59181.05508,,506.695382814169,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910887,,hlsp_qlp_tess_ffi_s0019-0000000311910887_tess_v01_llc,88.0621461428,32.4115540297,4,58815.59938557,1800,59181.05508,,507.088769445306,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992873,,hlsp_qlp_tess_ffi_s0019-0000000311992873_tess_v01_llc,88.2442685128,32.5748406765,4,58815.5993773,1800,59181.05508,,511.246666500458,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992287,,hlsp_qlp_tess_ffi_s0019-0000000311992287_tess_v01_llc,88.1400703595,32.41992222,4,58815.59938296,1800,59181.05508,,512.584685025126,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911226,,hlsp_qlp_tess_ffi_s0019-0000000308911226_tess_v01_llc,87.9146554259,32.598798789,4,58815.59938741,1800,59181.05508,,513.780220603938,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910896,,hlsp_qlp_tess_ffi_s0019-0000000311910896_tess_v01_llc,88.0781042288,32.4090215006,4,58815.5993851,1800,59181.05508,,514.329423994246,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911142,,hlsp_qlp_tess_ffi_s0019-0000000308911142_tess_v01_llc,87.9294064685,32.6269569237,4,58815.59938651,1800,59181.05508,,515.452357118616,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910885,,hlsp_qlp_tess_ffi_s0019-0000000311910885_tess_v01_llc,88.040742758,32.4118247499,4,58815.59938625,1800,59181.05508,,515.650354044623,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993093,,hlsp_qlp_tess_ffi_s0019-0000000311993093_tess_v01_llc,88.2232205089,32.6278602278,4,58815.59937717,1800,59181.05508,,516.454373098641,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910892,,hlsp_qlp_tess_ffi_s0019-0000000311910892_tess_v01_llc,88.0527737327,32.4096600925,4,58815.5993859,1800,59181.05508,,517.03114135414,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910821,,hlsp_qlp_tess_ffi_s0019-0000000311910821_tess_v01_llc,87.9904987198,32.4273547115,4,58815.59938761,1800,59181.05508,,518.261422195356,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993249,,hlsp_qlp_tess_ffi_s0019-0000000311993249_tess_v01_llc,88.1694883788,32.6751092695,4,58815.59937816,1800,59181.05508,,518.389119765491,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992263,,hlsp_qlp_tess_ffi_s0019-0000000311992263_tess_v01_llc,88.1281341301,32.4141660792,4,58815.59938343,1800,59181.05508,,519.921212558466,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911409,,hlsp_qlp_tess_ffi_s0019-0000000308911409_tess_v01_llc,87.9037780895,32.5408630971,4,58815.59938864,1800,59181.05508,,521.793712567561,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993134,,hlsp_qlp_tess_ffi_s0019-0000000311993134_tess_v01_llc,88.2179929483,32.6375938671,4,58815.59937719,1800,59181.05508,,522.391834011127,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993262,,hlsp_qlp_tess_ffi_s0019-0000000311993262_tess_v01_llc,88.167994572,32.6778824168,4,58815.59937817,1800,59181.05508,,524.419452398532,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992285,,hlsp_qlp_tess_ffi_s0019-0000000311992285_tess_v01_llc,88.1504911744,32.419799525,4,58815.59938263,1800,59181.05508,,525.611209248612,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910904,,hlsp_qlp_tess_ffi_s0019-0000000311910904_tess_v01_llc,88.0578081879,32.4059434045,4,58815.59938579,1800,59181.05508,,528.469845254946,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993043,,hlsp_qlp_tess_ffi_s0019-0000000311993043_tess_v01_llc,88.2348202889,32.6171367474,4,58815.59937696,1800,59181.05508,,529.105682345902,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993288,,hlsp_qlp_tess_ffi_s0019-0000000311993288_tess_v01_llc,88.1571752539,32.6863426499,4,58815.59937838,1800,59181.05508,,534.888414861736,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909634,,hlsp_qlp_tess_ffi_s0019-0000000311909634_tess_v01_llc,88.0996330037,32.7015238928,4,58815.59937998,1800,59181.05508,,535.327244511274,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993117,,hlsp_qlp_tess_ffi_s0019-0000000311993117_tess_v01_llc,88.228545379,32.6323813991,4,58815.59937693,1800,59181.05508,,538.715433909661,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911081,,hlsp_qlp_tess_ffi_s0019-0000000308911081_tess_v01_llc,87.9333101321,32.6444217824,4,58815.59938612,1800,59181.05508,,540.848039237661,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993210,,hlsp_qlp_tess_ffi_s0019-0000000311993210_tess_v01_llc,88.2009489418,32.6623720874,4,58815.59937735,1800,59181.05508,,541.615437076973,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114955,,hlsp_qlp_tess_ffi_s0019-0000000312114955_tess_v01_llc,88.2564385557,32.5494940178,4,58815.5993773,1800,59181.05508,,542.415754885147,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993328,,hlsp_qlp_tess_ffi_s0019-0000000311993328_tess_v01_llc,88.1147913878,32.7015065538,4,58815.59937949,1800,59181.05508,,543.181736574245,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993004,,hlsp_qlp_tess_ffi_s0019-0000000311993004_tess_v01_llc,88.2452079366,32.6083744836,4,58815.59937676,1800,59181.05508,,545.462259141145,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992461,,hlsp_qlp_tess_ffi_s0019-0000000311992461_tess_v01_llc,88.2293654282,32.4699034612,4,58815.59937936,1800,59181.05508,,548.274036928069,
,HLSP,TESS-SPOC,Photometer,TESS,TESS,Optical,311992461,,hlsp_tess-spoc_tess_phot_0000000311992461-s0019_tess_v1_tp,88.2293654282193,32.4699034612385,4,58815.58813944,1800,59178.50586,,548.274036928069,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115038,,hlsp_qlp_tess_ffi_s0019-0000000312115038_tess_v01_llc,88.2554377011,32.5193117667,4,58815.59937779,1800,59181.05508,,552.62078302598,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911579,,hlsp_qlp_tess_ffi_s0019-0000000308911579_tess_v01_llc,87.9073906436,32.4926867264,4,58815.59938925,1800,59181.05508,,553.172262248747,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114790,,hlsp_qlp_tess_ffi_s0019-0000000312114790_tess_v01_llc,88.2514437945,32.6010339815,4,58815.59937668,1800,59181.05508,,554.378114363024,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115077,,hlsp_qlp_tess_ffi_s0019-0000000312115077_tess_v01_llc,88.2528921776,32.5087748076,4,58815.59937803,1800,59181.05508,,554.728298571011,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910907,,hlsp_qlp_tess_ffi_s0019-0000000311910907_tess_v01_llc,88.0261545188,32.4035506072,4,58815.59938683,1800,59181.05508,,555.239846740384,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911140,,hlsp_qlp_tess_ffi_s0019-0000000308911140_tess_v01_llc,87.9145430236,32.6274093376,4,58815.59938697,1800,59181.05508,,555.400774498637,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993254,,hlsp_qlp_tess_ffi_s0019-0000000311993254_tess_v01_llc,88.1882551221,32.6769403278,4,58815.59937753,1800,59181.05508,,556.455838064743,
,HLSP,TESS-SPOC,Photometer,TESS,TESS,Optical,311993254,,hlsp_tess-spoc_tess_phot_0000000311993254-s0019_tess_v1_tp,88.1882551220591,32.6769403278475,4,58815.58813762,1800,59178.50586,,556.455838064743,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993289,,hlsp_qlp_tess_ffi_s0019-0000000311993289_tess_v01_llc,88.1689960945,32.6879115627,4,58815.59937798,1800,59181.05508,,556.965091483222,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911289,,hlsp_qlp_tess_ffi_s0019-0000000308911289_tess_v01_llc,87.8911607958,32.5800698346,4,58815.59938844,1800,59181.05508,,566.57919842087,
,HLSP,QLP,Photometer,TESS,TESS,Optical,723271856,,hlsp_qlp_tess_ffi_s0019-0000000723271856_tess_v01_llc,88.056037114,32.3945350035,4,58815.59938602,1800,59181.64557,,569.878914541668,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910938,,hlsp_qlp_tess_ffi_s0019-0000000311910938_tess_v01_llc,88.056006,32.394318,4,58815.59938602,1800,59181.05508,,570.665742726395,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114753,,hlsp_qlp_tess_ffi_s0019-0000000312114753_tess_v01_llc,88.2524284528,32.6130140136,4,58815.59937646,1800,59181.05508,,571.980074278732,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993141,,hlsp_qlp_tess_ffi_s0019-0000000311993141_tess_v01_llc,88.2363470378,32.6402859244,4,58815.59937656,1800,59181.05508,,573.913100899213,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993340,,hlsp_qlp_tess_ffi_s0019-0000000311993340_tess_v01_llc,88.1356221158,32.7068659768,4,58815.59937875,1800,59181.05508,,578.375307018681,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911595,,hlsp_qlp_tess_ffi_s0019-0000000308911595_tess_v01_llc,87.9003849296,32.487595544,4,58815.59938955,1800,59181.05508,,579.974816283352,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911779,,hlsp_qlp_tess_ffi_s0019-0000000308911779_tess_v01_llc,87.9500377814,32.4305719068,4,58815.59938884,1800,59181.05508,,580.412808276246,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992313,,hlsp_qlp_tess_ffi_s0019-0000000311992313_tess_v01_llc,88.2005192556,32.4289119836,4,58815.5993809,1800,59181.05508,,580.423910218432,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911754,,hlsp_qlp_tess_ffi_s0019-0000000308911754_tess_v01_llc,87.9387052385,32.4395787012,4,58815.59938907,1800,59181.05508,,580.466552255437,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910927,,hlsp_qlp_tess_ffi_s0019-0000000311910927_tess_v01_llc,88.0179567324,32.3980578293,4,58815.59938718,1800,59181.05508,,581.353692512925,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911101,,hlsp_qlp_tess_ffi_s0019-0000000308911101_tess_v01_llc,87.9096697062,32.6364881949,4,58815.59938699,1800,59181.05508,,584.419643052771,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308910968,,hlsp_qlp_tess_ffi_s0019-0000000308910968_tess_v01_llc,87.9534300028,32.6799698848,4,58815.59938494,1800,59181.05508,,585.999712689459,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910954,,hlsp_qlp_tess_ffi_s0019-0000000311910954_tess_v01_llc,88.0882274735,32.3890329804,4,58815.59938508,1800,59181.05508,,587.333951644947,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910942,,hlsp_qlp_tess_ffi_s0019-0000000311910942_tess_v01_llc,88.0292972259,32.3933071028,4,58815.59938689,1800,59181.05508,,588.430519976625,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911532,,hlsp_qlp_tess_ffi_s0019-0000000308911532_tess_v01_llc,87.8874104204,32.5075948322,4,58815.59938966,1800,59181.05508,,592.60013722322,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910956,,hlsp_qlp_tess_ffi_s0019-0000000311910956_tess_v01_llc,88.1047466258,32.3886860469,4,58815.59938456,1800,59181.05508,,593.712705344313,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911302,,hlsp_qlp_tess_ffi_s0019-0000000308911302_tess_v01_llc,87.8811552736,32.5755957317,4,58815.59938882,1800,59181.05508,,594.100666162554,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911672,,hlsp_qlp_tess_ffi_s0019-0000000308911672_tess_v01_llc,87.9060351419,32.4684544591,4,58815.59938966,1800,59181.05508,,596.224737958162,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911262,,hlsp_qlp_tess_ffi_s0019-0000000308911262_tess_v01_llc,87.8825756434,32.5879859192,4,58815.59938859,1800,59181.05508,,597.580217074861,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911527,,hlsp_qlp_tess_ffi_s0019-0000000308911527_tess_v01_llc,87.8852927327,32.5085432852,4,58815.59938971,1800,59181.05508,,597.869535327219,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311923477,,hlsp_qlp_tess_ffi_s0019-0000000311923477_tess_v01_llc,88.1643698583,32.4026151926,4,58815.59938245,1800,59181.05508,,599.63854133504,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115069,,hlsp_qlp_tess_ffi_s0019-0000000312115069_tess_v01_llc,88.2704521115,32.5113846934,4,58815.59937742,1800,59181.05508,,603.603911894668,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115162,,hlsp_qlp_tess_ffi_s0019-0000000312115162_tess_v01_llc,88.2559298813,32.4779427449,4,58815.59937839,1800,59181.05508,,604.234226956589,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911406,,hlsp_qlp_tess_ffi_s0019-0000000308911406_tess_v01_llc,87.8759311996,32.5414504893,4,58815.59938951,1800,59181.05508,,605.892810989951,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911343,,hlsp_qlp_tess_ffi_s0019-0000000308911343_tess_v01_llc,87.874782621,32.5623802635,4,58815.59938922,1800,59181.05508,,608.819900690364,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909579,,hlsp_qlp_tess_ffi_s0019-0000000311909579_tess_v01_llc,88.0966651463,32.7226770144,4,58815.59937974,1800,59181.05508,,609.942603861929,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311910901,,hlsp_qlp_tess_ffi_s0019-0000000311910901_tess_v01_llc,87.9721617681,32.4065386023,4,58815.5993885,1800,59181.05508,,611.097586274802,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114836,,hlsp_qlp_tess_ffi_s0019-0000000312114836_tess_v01_llc,88.2754296788,32.5870276471,4,58815.59937612,1800,59181.05508,,612.013836980014,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911188,,hlsp_qlp_tess_ffi_s0019-0000000308911188_tess_v01_llc,87.884087666,32.612188222,4,58815.59938817,1800,59181.05508,,617.195713230349,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911128,,hlsp_qlp_tess_ffi_s0019-0000000308911128_tess_v01_llc,87.8914188612,32.6294251329,4,58815.59938767,1800,59181.05508,,621.02536613791,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308910964,,hlsp_qlp_tess_ffi_s0019-0000000308910964_tess_v01_llc,87.9364590199,32.6808059004,4,58815.59938546,1800,59181.05508,,622.012199368035,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308910957,,hlsp_qlp_tess_ffi_s0019-0000000308910957_tess_v01_llc,87.9386345833,32.6828863394,4,58815.59938536,1800,59181.05508,,623.11940108881,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115006,,hlsp_qlp_tess_ffi_s0019-0000000312115006_tess_v01_llc,88.2817425905,32.5284319194,4,58815.59937681,1800,59181.05508,,625.309521362034,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114756,,hlsp_qlp_tess_ffi_s0019-0000000312114756_tess_v01_llc,88.2735252907,32.612620437,4,58815.59937579,1800,59181.05508,,631.24981803611,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114876,,hlsp_qlp_tess_ffi_s0019-0000000312114876_tess_v01_llc,88.2875869765,32.5739802509,4,58815.59937593,1800,59181.05508,,641.091943236206,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115179,,hlsp_qlp_tess_ffi_s0019-0000000312115179_tess_v01_llc,88.2665846002,32.4720313147,4,58815.59937814,1800,59181.05508,,642.694874539254,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911679,,hlsp_qlp_tess_ffi_s0019-0000000308911679_tess_v01_llc,87.888107812,32.4667952941,4,58815.59939025,1800,59181.05508,,646.541626246929,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911491,,hlsp_qlp_tess_ffi_s0019-0000000308911491_tess_v01_llc,87.8651803409,32.5182987649,4,58815.5993902,1800,59181.05508,,649.29877904636,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909563,,hlsp_qlp_tess_ffi_s0019-0000000311909563_tess_v01_llc,88.0174336395,32.7282562945,4,58815.59938217,1800,59181.05508,,651.826773793618,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308910950,,hlsp_qlp_tess_ffi_s0019-0000000308910950_tess_v01_llc,87.9265189086,32.6863416171,4,58815.59938569,1800,59181.05508,,657.144753205054,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909567,,hlsp_qlp_tess_ffi_s0019-0000000311909567_tess_v01_llc,88.00670097,32.7270245708,4,58815.59938253,1800,59181.05508,,657.232342965761,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311911022,,hlsp_qlp_tess_ffi_s0019-0000000311911022_tess_v01_llc,88.0690562746,32.3691193835,4,58815.59938598,1800,59181.05508,,658.352670037535,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993405,,hlsp_qlp_tess_ffi_s0019-0000000311993405_tess_v01_llc,88.1115049052,32.734879914,4,58815.59937908,1800,59181.05508,,659.381248116045,
,HLSP,TESS-SPOC,Photometer,TESS,TESS,Optical,311993405,,hlsp_tess-spoc_tess_phot_0000000311993405-s0019_tess_v1_tp,88.111504905195,32.7348799139585,4,58815.58813917,1800,59178.50586,,659.381248116045,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993356,,hlsp_qlp_tess_ffi_s0019-0000000311993356_tess_v01_llc,88.1847227373,32.7146581674,4,58815.59937707,1800,59181.05508,,664.204649218393,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115115,,hlsp_qlp_tess_ffi_s0019-0000000312115115_tess_v01_llc,88.2873390498,32.4969475851,4,58815.5993771,1800,59181.05508,,667.21435525655,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911013,,hlsp_qlp_tess_ffi_s0019-0000000308911013_tess_v01_llc,87.901204736,32.668265868,4,58815.59938676,1800,59181.05508,,670.302287068883,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992264,,hlsp_qlp_tess_ffi_s0019-0000000311992264_tess_v01_llc,88.2290042178,32.414852024,4,58815.5993802,1800,59181.05508,,675.74415479971,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311911032,,hlsp_qlp_tess_ffi_s0019-0000000311911032_tess_v01_llc,88.1045664622,32.3649918659,4,58815.59938491,1800,59181.05508,,678.165486114155,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909559,,hlsp_qlp_tess_ffi_s0019-0000000311909559_tess_v01_llc,87.9894068795,32.7286911331,4,58815.59938305,1800,59181.05508,,681.357106304795,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114596,,hlsp_qlp_tess_ffi_s0019-0000000312114596_tess_v01_llc,88.251505169,32.674038114,4,58815.59937556,1800,59181.05508,,682.820490292355,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311911010,,hlsp_qlp_tess_ffi_s0019-0000000311911010_tess_v01_llc,88.0027717728,32.3721803876,4,58815.59938805,1800,59181.05508,,684.303217300321,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993398,,hlsp_qlp_tess_ffi_s0019-0000000311993398_tess_v01_llc,88.1553998344,32.7325427317,4,58815.59937773,1800,59181.05508,,685.340439300987,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911473,,hlsp_qlp_tess_ffi_s0019-0000000308911473_tess_v01_llc,87.851495471,32.5237199724,4,58815.59939055,1800,59181.05508,,686.819000278745,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311909518,,hlsp_qlp_tess_ffi_s0019-0000000311909518_tess_v01_llc,88.0644670815,32.7452823797,4,58815.59938042,1800,59181.05508,,689.25282265405,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993282,,hlsp_qlp_tess_ffi_s0019-0000000311993282_tess_v01_llc,88.24401637,32.6841209338,4,58815.59937565,1800,59181.05508,,689.600754895908,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311923395,,hlsp_qlp_tess_ffi_s0019-0000000311923395_tess_v01_llc,88.1326369967,32.3661926165,4,58815.599384,1800,59181.05508,,689.839625079601,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311923474,,hlsp_qlp_tess_ffi_s0019-0000000311923474_tess_v01_llc,88.2159486512,32.3999593693,4,58815.59938084,1800,59181.05508,,691.026421209635,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911457,,hlsp_qlp_tess_ffi_s0019-0000000308911457_tess_v01_llc,87.8488920142,32.5287838469,4,58815.59939055,1800,59181.05508,,692.077571610333,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911822,,hlsp_qlp_tess_ffi_s0019-0000000308911822_tess_v01_llc,87.9174186599,32.4137069096,4,58815.59939013,1800,59181.05508,,692.151787948448,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911407,,hlsp_qlp_tess_ffi_s0019-0000000308911407_tess_v01_llc,87.84627764,32.5414268551,4,58815.59939044,1800,59181.05508,,695.700647206371,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114800,,hlsp_qlp_tess_ffi_s0019-0000000312114800_tess_v01_llc,88.3009246744,32.5986109416,4,58815.59937513,1800,59181.05508,,696.532644789649,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911347,,hlsp_qlp_tess_ffi_s0019-0000000308911347_tess_v01_llc,87.8453613953,32.5617603676,4,58815.59939016,1800,59181.05508,,697.869285659194,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311911041,,hlsp_qlp_tess_ffi_s0019-0000000311911041_tess_v01_llc,88.0572866054,32.358278672,4,58815.59938652,1800,59181.05508,,699.441791532676,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911079,,hlsp_qlp_tess_ffi_s0019-0000000308911079_tess_v01_llc,87.8714317778,32.6444738525,4,58815.59938807,1800,59181.05508,,699.611073876484,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114901,,hlsp_qlp_tess_ffi_s0019-0000000312114901_tess_v01_llc,88.3086399318,32.5681342284,4,58815.59937534,1800,59181.05508,,702.674260565124,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911830,,hlsp_qlp_tess_ffi_s0019-0000000308911830_tess_v01_llc,87.9140375077,32.4122890829,4,58815.59939026,1800,59181.05508,,702.964849796928,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312115114,,hlsp_qlp_tess_ffi_s0019-0000000312115114_tess_v01_llc,88.3000707116,32.4976021538,4,58815.59937668,1800,59181.05508,,703.490733793481,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311993407,,hlsp_qlp_tess_ffi_s0019-0000000311993407_tess_v01_llc,88.1644739502,32.735446587,4,58815.59937739,1800,59181.05508,,705.021504469718,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911385,,hlsp_qlp_tess_ffi_s0019-0000000308911385_tess_v01_llc,87.8427278211,32.5505532466,4,58815.59939041,1800,59181.05508,,705.244789764557,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114983,,hlsp_qlp_tess_ffi_s0019-0000000312114983_tess_v01_llc,88.310184715,32.5379673774,4,58815.59937575,1800,59181.05508,,707.432401638871,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311992257,,hlsp_qlp_tess_ffi_s0019-0000000311992257_tess_v01_llc,88.2394195356,32.4108069901,4,58815.59937992,1800,59181.05508,,708.075442063922,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311923383,,hlsp_qlp_tess_ffi_s0019-0000000311923383_tess_v01_llc,88.1413816522,32.362500296,4,58815.59938378,1800,59181.05508,,709.634044413191,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114733,,hlsp_qlp_tess_ffi_s0019-0000000312114733_tess_v01_llc,88.2985527856,32.6208284734,4,58815.59937487,1800,59181.05508,,712.663531542587,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911750,,hlsp_qlp_tess_ffi_s0019-0000000308911750_tess_v01_llc,87.8812917949,32.4403936826,4,58815.59939087,1800,59181.05508,,713.980449103864,
,HLSP,QLP,Photometer,TESS,TESS,Optical,308911098,,hlsp_qlp_tess_ffi_s0019-0000000308911098_tess_v01_llc,87.8621082828,32.6380803567,4,58815.59938846,1800,59181.05508,,714.622994343018,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311911054,,hlsp_qlp_tess_ffi_s0019-0000000311911054_tess_v01_llc,88.0425636349,32.3548099364,4,58815.59938704,1800,59181.05508,,716.890499467319,
,HLSP,QLP,Photometer,TESS,TESS,Optical,311923370,,hlsp_qlp_tess_ffi_s0019-0000000311923370_tess_v01_llc,88.1333117808,32.3582582996,4,58815.5993841,1800,59181.05508,,718.04492296728,
,HLSP,QLP,Photometer,TESS,TESS,Optical,312114587,,hlsp_qlp_tess_ffi_s0019-0000000312114587_tess_v01_llc,88.2648527435,32.6762326616,4,58815.5993751,1800,59181.05508,,719.372005939446,
,GALEX,AIS,GALEX,AIS,NUV,UV,AIS_66_1_77,,6.37323800672312E+018,88.2575882817341,33.0491184276166,2,55936.8697453704,105,56188.8911,AIS,0,
