designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,bp_rp,bp_g,g_rp,l,b,distance
Gaia DR2 3451219050855422208,88.0145679595915,0.080675968729196,32.7345066390305,0.075145262953021,0.191338222207135,0.091574238577668,2.089433,0.890461,0.3359013,0.5545597,177.453192148069,3.13945478867074,11.3307212911672
Gaia DR2 3451200629745814912,88.2971992837794,0.574072109623523,32.5209020465849,0.550989632769768,0.461347299664171,0.711066152248909,0.6488107,2.629496,1.271902,1.357594,177.758416974422,3.2364644046268,11.3313526058641
Gaia DR2 3451193070595033216,87.8547895890138,0.055165436936676,32.5807980629198,0.04942828688705,0.466422657680193,0.054667209930175,8.532037,0.9746761,0.3992748,0.5754013,177.517276541049,2.94547948261286,11.331441140624
Gaia DR2 3451192387699280640,87.8553067703338,1.19726176268586,32.5227407562141,1.00487703144475,NaN,NaN,NaN,1.151281,0.2841415,0.8671398,177.567538198552,2.91630395553558,11.331688009075
Gaia DR2 3451197747817793920,87.8758779569857,0.082758993973066,32.6373672233569,0.077675078362949,0.369231565666433,0.092618458089417,3.986587,1.228266,0.5317173,0.6965485,177.477566002926,2.98955821082264,11.3321231321911
Gaia DR2 3450988565725693056,88.2111033847537,0.627025595447851,32.4020701471314,0.591354200002802,0.317191544270567,0.691133664856966,0.4589438,1.650812,0.6511097,0.9997025,177.824261605034,3.11368045457118,11.3338506196868
Gaia DR2 3451202416442800256,88.2989085290106,0.369471571551305,32.5762990328836,0.344331949358243,0.703286785070134,0.441263838723355,1.593801,1.412155,0.5173645,0.8947906,177.711273595397,3.26571422281251,11.3361817393242
Gaia DR2 3451196266056243840,87.868190558207,5.19196154221388,32.6231245082612,4.28672097144506,NaN,NaN,NaN,0.7851715,-0.3097839,1.094955,177.486545363454,2.97673798822368,11.3376687005434
Gaia DR2 3451206956225923072,88.2336744061924,1.47021703818728,32.6878115273713,0.924762017083976,1.49939279222633,1.62889099971008,0.9204991,1.880411,0.270504,1.609907,177.587087381488,3.27471840924012,11.3390706417269
Gaia DR2 3450988561435355776,88.2031803103341,1.22557532985279,32.397151374266,1.10528146328881,0.496343265188289,1.04281824689046,0.4759634,1.133289,0.5294075,0.6038818,177.825116900092,3.10542109261572,11.3394964015899
Gaia DR2 3450988595793068160,88.216122248089,1.24366113825225,32.4052075026659,1.2046093648142,2.71937116772006,1.18491157807192,2.294999,1.592045,0.549324,1.042721,177.823700776224,3.11892306101841,11.3405622598437
Gaia DR2 3451206887506435328,88.2422305122399,1.63231969495664,32.6803920672413,1.09868240430213,-1.10384687288696,1.73117953738367,-0.637627,1.254969,0.1595955,1.095373,177.597147028876,3.27717637801612,11.3417261692449
Gaia DR2 3451207776562038528,88.2095104505802,0.482298042479974,32.7052344665514,0.362079001088512,-0.058858973478455,0.538936632785521,-0.1092132,1.408752,0.5794601,0.8292923,177.561728215623,3.26599616885053,11.3426723150979
Gaia DR2 3451197880964169728,87.893912826411,0.593333313966611,32.66298756463,0.549033636336587,-0.627673073974402,0.655365232382072,-0.9577454,1.384941,0.498251,0.8866901,177.463213096966,3.01566463822264,11.3431071746591
Gaia DR2 3451202416442799104,88.2994109921904,0.320532279693827,32.5736692841696,0.276351480287177,0.675483143183094,0.366542975945182,1.842848,1.244736,0.3592072,0.8855286,177.713760648419,3.26475011876034,11.3432186013103
Gaia DR2 3451191077729883392,87.8847600923778,0.268612464529505,32.4549042812713,0.240985668828463,0.761484805936338,0.272258504242672,2.796918,1.737934,0.7663994,0.9715347,177.638667989107,2.90316659504913,11.3450520109171
Gaia DR2 3451175718925875840,88.1664839983619,0.542617663940127,32.3798255905383,0.49369256583797,-0.635189903321082,0.508354989432336,-1.249501,1.60589,0.8424625,0.7634277,177.824357307298,3.06992682271875,11.3457839856564
Gaia DR2 3451175753285605632,88.1513929004253,0.247834226748799,32.3747799683182,0.247359302238913,0.406705661249088,0.308216987066304,1.319543,1.512175,0.6247482,0.8874264,177.822245358806,3.05638257305529,11.3458884053393
Gaia DR2 3451207952659837440,88.1781681469883,0.046973466406803,32.7215710883648,0.038832522506722,0.320504938533241,0.055599413878543,5.764538,0.7143955,0.2767324,0.4376631,177.534245001395,3.2515246596358,11.3458935165245
Gaia DR2 3451191421327336960,87.8667581134695,0.077248996608435,32.4859160136812,0.069863813816152,0.353670741525097,0.07683508406007,4.602985,1.065559,0.4353352,0.6302242,177.604198946714,2.90587394897313,11.3460521827994
Gaia DR2 3451202352023094144,88.3004320124508,0.313504110378047,32.5641198981934,0.28761111933405,-0.210092861051452,0.383617560722665,-0.5476623,1.575827,0.7797909,0.7960358,177.722448994175,3.26066498328535,11.3470565004388
Gaia DR2 3451012235293127680,88.2643594679797,1.27695663655473,32.4497588436926,1.16850244155237,1.07641222440729,1.16830892165377,0.9213421,1.585958,0.9188061,0.6671524,177.80585553893,3.17658667145904,11.3485457284957
Gaia DR2 3451219080917710464,88.0209047758591,0.247752085388356,32.7362797987259,0.230404565084421,-0.509563378875426,0.271477831474669,-1.876998,1.242672,0.4889774,0.7536945,177.454371905097,3.14494746000532,11.3496583822741
Gaia DR2 3451219252728614272,88.0946363735348,0.461932948694965,32.7415540063308,0.445141966902026,0.752533138619441,0.543784769437323,1.38388,2.295481,1.178511,1.11697,177.481329573625,3.20106935686191,11.3511265897912
Gaia DR2 3451203211014333440,88.2944879652136,1.06969239565295,32.5980489938399,0.945654283986564,1.66030264813021,0.906040663004164,1.832481,1.799681,0.8404999,0.9591808,177.690591089526,3.27349620476528,11.3513592089184
Gaia DR2 3451207948364466944,88.1851518354548,1.02725114165455,32.7185598867874,0.760170371541696,-0.382309797014407,1.10693948469869,-0.3453755,1.369776,0.2927151,1.077061,177.539825671446,3.25506663387969,11.3516451621068
Gaia DR2 3451174447615538048,88.1012145354727,0.069958631521375,32.364948108168,0.066146841376402,0.334862762195244,0.075072189060589,4.460544,0.8148155,0.3191776,0.4956379,177.809213493937,3.01486784735834,11.3520152310269
Gaia DR2 3451197743522265728,87.8772568103191,0.434549317095801,32.6403885950891,0.397850573559127,0.585337179314157,0.479782494917147,1.220005,1.542023,0.7525501,0.7894726,177.47555288795,2.99209499490572,11.3522482377196
Gaia DR2 3451207780861740544,88.2037599254299,0.085728233400163,32.7088819179329,0.064864188640036,0.010412769193759,0.098992681869306,0.1051873,1.313741,0.568121,0.7456198,177.556124245579,3.26366920848739,11.3524126675836
Gaia DR2 3450988595795188352,88.2252143925677,1.81105181034042,32.4113843288461,1.57614559086276,-4.38979390214444,1.36591962199987,-3.213801,1.790588,0.3793926,1.411196,177.82225796977,3.12866982227898,11.3529084606916
Gaia DR2 3451207883939192576,88.1866025245943,31.1459216881641,32.7179186223532,22.9249020762483,NaN,NaN,NaN,0.9576855,-0.7652931,1.722979,177.540998520329,3.25579447525104,11.3537532291975
Gaia DR2 3451219218356690048,88.0621672677983,0.439599287422095,32.7418456456055,0.403546226809932,0.654948654977516,0.496308188337971,1.319641,2.244747,1.16647,1.078278,177.467206535059,3.17767926693543,11.3542577675821
Gaia DR2 3451192589558572288,87.8525117241544,0.765627691325219,32.5388883381147,0.667474611377431,0.355554746021809,0.874510293111086,0.4065758,1.617184,0.5417385,1.075445,177.552419929542,2.92249494636274,11.3573179345836
Gaia DR2 3451198327635592704,87.9395388982351,0.161647606075117,32.7031697895186,0.159525734526169,0.070463281609684,0.197818634208177,0.3562014,1.333902,0.5540524,0.77985,177.448115279813,3.06916259229833,11.3600193409699
Gaia DR2 3451219699392970624,88.1697079286161,0.826948327224135,32.7253090002118,0.692385505245527,0.382240479746162,1.03337053752508,0.3698968,1.2479,0.3935528,0.8543472,177.527406522869,3.24728011311796,11.3624017057075
Gaia DR2 3451174417555951872,88.0851807136065,0.097727841501051,32.3637477442552,0.091991259943587,0.161630540044518,0.103522664699527,1.561306,1.104637,0.4074783,0.6971588,177.803369760159,3.00258767810244,11.3631550289676
Gaia DR2 3451175757585729152,88.1470270667793,0.033965422671743,32.373199515369,0.030765095045744,0.714314077971535,0.035300479598288,20.23525,0.8485727,0.3469219,0.5016508,177.821738208869,3.05240297208952,11.3638861914248
Gaia DR2 3451012754984651392,88.2871767107461,0.392329578511773,32.4874221131355,0.38281533115643,1.15956851172123,0.489494866952636,2.368908,1.410393,0.6935501,0.7168427,177.783066614963,3.21224314994837,11.3642825932721
Gaia DR2 3451174275816544896,88.1368546684452,0.272132110307589,32.3705500121613,0.249596651171201,0.328032797298505,0.288323834288748,1.137723,1.476313,0.5851307,0.8911819,177.819664158763,3.04365400254807,11.3656504855356
Gaia DR2 3450988698874458624,88.2365437147241,1.12352969121908,32.4201539639681,1.03089971244856,1.92583219993439,0.87769747148192,2.194187,2.022047,0.5353889,1.486658,177.819531804584,3.14135708728618,11.3658378348025
Gaia DR2 3451174481975275904,88.1203592172022,0.268301360515193,32.3671958834957,0.256670130160702,0.376730231322861,0.292106595206308,1.289701,1.327635,0.5436954,0.7839394,177.815485639076,3.02994451366538,11.3672230021744
Gaia DR2 3451203211016547328,88.295980799751,0.090459342000128,32.5938476914337,0.080959384961557,0.225121375491525,0.101345281722763,2.221331,1.040514,0.4371262,0.6033878,177.694858751763,3.27245737133124,11.3679213155341
Gaia DR2 3451174451915684224,88.1045606609038,0.035397142644524,32.3649919367855,0.034167694111926,1.0411069732084,0.039551423322366,26.32287,0.8930845,0.3650742,0.5280104,177.810611174414,3.01732587890675,11.3693693457326
Gaia DR2 3451200629736374912,88.2982754390785,0.044869146562383,32.5224572436518,0.042119050563435,0.232409080776511,0.054449517474778,4.268341,1.146343,0.4838953,0.6624479,177.757532546137,3.23803357514271,11.3694961584466
Gaia DR2 3451012205228853248,88.2597448727615,0.391426498555991,32.4434185207395,0.385232013872804,0.124362899457614,0.496838517749016,0.2503085,1.782352,0.7442169,1.038136,177.809359811846,3.17001991094562,11.3695344534946
Gaia DR2 3451191356906552704,87.8720517189293,0.055288508398879,32.4741927070258,0.049811905263159,0.46827491598343,0.048580987963493,9.639057,1.029951,0.4299316,0.6000195,177.616579034297,2.90375161804354,11.3706956801393
Gaia DR2 3451193074890267264,87.8530723119149,0.625323945438796,32.5749261783941,0.545580083517566,0.046059843618049,0.607815360987913,0.07577933,1.460253,0.6238899,0.8363628,177.521600078338,2.94124517204147,11.3715614675922
Gaia DR2 3451203653392708480,88.2774585418832,0.072662174460674,32.6381169233723,0.053962996709144,0.427549219865969,0.083468756558011,5.122267,1.046345,0.4394588,0.6068859,177.648701188203,3.28137966471062,11.3728653393485
Gaia DR2 3451197915324019584,87.90719351923,1.15112787507176,32.6779165668229,1.07046007281225,1.68411075542565,1.32045400160825,1.275403,1.472324,0.4355316,1.036793,177.456034300568,3.03288281635349,11.3730102072025
Gaia DR2 3451197880964244480,87.902906188107,0.183988195594844,32.6736900604178,0.171275662401743,0.042300900930904,0.20107309149143,0.2103757,1.181917,0.4850979,0.6968193,177.457840898624,3.0276261811842,11.3738851436127
Gaia DR2 3451197782177511040,87.8865062447864,0.157417463099743,32.6546577264995,0.153249685597004,0.610337010066546,0.198190932664288,3.07954,1.416706,0.6274052,0.7893009,177.467218680117,3.00605899484524,11.3742920344198
Gaia DR2 3451203588971493248,88.2795189905977,1.78535688047426,32.6346395455645,1.2323249514631,-0.374377265651641,2.0280430753003,-0.1846002,1.243599,-0.131237,1.374836,177.652584989412,3.28111828546388,11.3747935388709
Gaia DR2 3451198327635577728,87.9334010257244,0.175928498212688,32.699394343864,0.170824749063619,0.714188203812693,0.203884355395176,3.502908,1.477468,0.673336,0.8041325,177.448742439762,3.06279555756452,11.375787924905
Gaia DR2 3451196064190653312,87.8556528294217,0.097822628484799,32.5895366291008,0.089692307303116,0.159487220202978,0.097493365092663,1.635878,1.044325,0.422226,0.6220989,177.51011524519,2.95055324654832,11.3770549475299
Gaia DR2 3451174383196215168,88.0783780217043,0.285564348817133,32.3633769309022,0.280148004031114,0.332924524192696,0.294344278811179,1.131072,1.181749,0.4123516,0.7693977,177.80077040435,2.99744801846667,11.3772072265766
Gaia DR2 3451175134818726528,88.0712506933759,0.327194540530207,32.3634071780545,0.30896561755386,0.199683902295669,0.340745383168381,0.5860209,1.011404,0.1106129,0.9007912,177.79768533744,2.99227573065249,11.3780028161991
Gaia DR2 3451175066098868224,88.0137209643778,0.265759272833693,32.3708854015086,0.248850171820362,0.505502675233777,0.270381018021092,1.869594,1.226549,0.4009094,0.8256397,177.766532163913,2.95420788739727,11.3782699928343
Gaia DR2 3451012342664598400,88.2758559578234,0.378990846075038,32.4653295053312,0.363987881255454,0.299653863748037,0.452790992839897,0.6617929,1.32144,-0.1712322,1.492672,177.797317759103,3.19283101631314,11.3786664098811
Gaia DR2 3451193070595018752,87.8532630894563,0.156319102120715,32.5779039699378,0.138633766345765,1.24064893397742,0.154857980064683,8.011527,2.296799,1.147276,1.149523,177.51911543201,2.94289922259774,11.3838736567995
Gaia DR2 3451177986668604288,87.9791815756171,0.065234802434232,32.3818983617534,0.058098057708759,0.840563609651486,0.062916366317092,13.36001,1.231501,0.5466614,0.6848392,177.742195129481,2.93467696124917,11.3850886423885
Gaia DR2 3451191150748124032,87.8750803546816,0.878281245230736,32.4682458184148,0.817249699885553,-0.366625493984123,0.790883717922497,-0.4635643,1.816528,0.3786926,1.437836,177.623006828618,2.90292475831768,11.3866148399459
Gaia DR2 3451196270349052672,87.8704927245767,0.073725394237201,32.6298527799657,0.066989502686117,0.849633842108696,0.079754443086616,10.65312,1.251902,0.5457344,0.7061672,177.481733292153,2.98183067566276,11.386753007272
Gaia DR2 3451012200933372288,88.2544008990518,0.110852855447988,32.4368473817048,0.109348670477523,0.703509925355172,0.142829548134156,4.925521,1.322025,0.5457745,0.7762508,177.812751062834,3.16280499517165,11.3871794889324
Gaia DR2 3451191356906553472,87.8738700619898,0.116001138054977,32.4702910221336,0.104994891519722,0.572737776302752,0.116550826392137,4.91406,1.315828,0.5593948,0.7564335,177.620723696943,2.90308656614271,11.3873322954294
Gaia DR2 3451200668393663232,88.3010700632185,4.22579589385365,32.5400499969808,6.46803559185636,NaN,NaN,NaN,0.7666912,-0.5349579,1.301649,177.743522452804,3.2489606978547,11.387676769965
Gaia DR2 3451203653393405952,88.2749191317957,1.13106185420961,32.6428157161356,0.775037441705783,-0.02182078205887,1.31299587733428,-0.01661908,NaN,NaN,NaN,177.643557668528,3.28191085004828,11.3887635168877
Gaia DR2 3451175684575056640,88.1549398697259,1.9608978457051,32.3750932083416,2.19252992453882,NaN,NaN,NaN,2.420284,0.7995567,1.620728,177.823495318075,3.0591237413855,11.3895764911258
Gaia DR2 3451197777884864640,87.8835090103002,0.270941999253817,32.6510756415938,0.252324793331717,0.028008694979473,0.299954518347393,0.09337647,1.521351,0.3759193,1.145432,177.469021442005,3.00206418030229,11.3900886873739
Gaia DR2 3451197880958886912,87.898399161199,0.14567716321188,32.6694138415111,0.143268810437069,0.404183826141766,0.180709624453377,2.236648,1.292299,0.5104046,0.7818947,177.459595855489,3.02218480437421,11.3914928546688
Gaia DR2 3451177917949125504,87.9923876100076,0.090268183776523,32.3768567749031,0.082423668626904,0.248815738201784,0.089780523010915,2.771378,1.0919,0.469511,0.6223888,177.752217303469,2.94172123647808,11.3924315629026
Gaia DR2 3451179326699328256,87.8965522552417,0.170708465632544,32.4387536892598,0.152226593114008,3.40391348547764,0.173903613352187,19.57356,2.648294,1.430058,1.218237,177.657659372977,2.90351638032693,11.3952155396686
Gaia DR2 3451206951928310144,88.2298633393264,0.573346759157374,32.6921741109647,0.451312027243542,-0.074094962836825,0.669012595046343,-0.1107527,1.850061,0.8817921,0.9682693,177.581692766052,3.27415920741262,11.3952330375981
Gaia DR2 3451012239588589952,88.2625307929224,0.315055327151532,32.4460359556884,0.311032325719684,0.583420341715459,0.401958133243189,1.451446,1.307362,0.5712433,0.7361183,177.808289895122,3.17337211184078,11.395561229112
Gaia DR2 3451198297574050432,87.9151321716886,0.831215527668786,32.6857399174355,0.742927429547782,-0.452572962405764,0.81862889260566,-0.5528426,1.688332,0.5453815,1.14295,177.452690576336,3.04261433527252,11.3971194107486
Gaia DR2 3451192280320879744,87.8545575219932,0.269931589787017,32.5198953594742,0.243588006038135,0.001359415639162,0.289816967293547,0.004690601,1.455648,0.57584,0.8798084,177.569668579554,2.91431181605144,11.3977743028521
Gaia DR2 3451207707842558976,88.2191287928718,0.343530634807471,32.7001494461319,0.257280331164515,-0.200732989359322,0.397293994939056,-0.5052505,1.312794,0.5592747,0.7535191,177.570223949835,3.27040325533883,11.3995890330823
Gaia DR2 3451197777884883712,87.8856484075778,0.682375585783971,32.6543527587622,0.615811068965204,0.738216808788766,0.816849310144197,0.9037368,1.731855,0.5403404,1.191515,177.467113703771,3.0052820416027,11.4011547045443
Gaia DR2 3451179326699324672,87.8982096959494,0.338297933908921,32.4367495876963,0.297635726580185,0.412486090581717,0.313211036798782,1.316959,1.479776,0.6142445,0.8655319,177.660099522209,2.90370110030699,11.4015573557731
Gaia DR2 3451012338372362240,88.2766079872343,0.040744061883675,32.4656759908696,0.039484597177899,1.07678965427126,0.0481026104553,22.38527,1.13705,0.4864225,0.6506271,177.7973398212,3.19355361934888,11.4028388573452
Gaia DR2 3451192589558583424,87.8512691749322,0.850799195843142,32.5432028495149,0.733043892524607,0.055876873005591,0.912921283903017,0.06120667,1.417387,-0.05972672,1.477114,177.548167480848,2.92378952135404,11.4034590711065
Gaia DR2 3451174275816850048,88.1384665809715,0.343455478569102,32.37024339961,0.316301556044144,0.2567199692731,0.382821426622614,0.6705998,1.507332,0.7285213,0.7788105,177.820619953034,3.04467210540189,11.4055671449865
Gaia DR2 3451198465074595456,87.9595043752295,0.134949399743407,32.7156097177761,0.13340565249571,0.144995885797373,0.167379143227238,0.8662722,0.8192768,0.3340225,0.4852543,177.445934682642,3.089952740119,11.406704714819
Gaia DR2 3451191356902602112,87.8674572245692,0.788643953658689,32.4816529890704,0.677101851045336,1.12234174016942,0.735511763951809,1.525933,1.457874,0.4903088,0.9675655,177.608173803748,2.90421194586888,11.4067172831859
Gaia DR2 3451200423577934336,88.2924591695958,0.060391524348301,32.4984798918271,0.057054978875686,0.205288024552545,0.070834635061555,2.898131,0.7891941,0.313303,0.4758911,177.775768282844,3.22167863104256,11.4071132544532
Gaia DR2 3451221864056454400,87.9738230861481,0.433046310486933,32.7223386272785,0.393291745422924,0.772980841117334,0.496115154937448,1.558067,1.36396,0.6326408,0.7313194,177.446259128964,3.10374760681688,11.4072984448163
Gaia DR2 3451221864056443264,87.9696915683824,1.35260967602522,32.7205201628596,1.31321725417034,-0.636055185282584,1.78915037779896,-0.3555068,1.400311,0.3798065,1.020504,177.446059567577,3.09982984491948,11.4074492398074
Gaia DR2 3451219080923774976,88.0221163324918,1.01542042817407,32.737540289314,0.88908399447397,-0.430119919504053,1.15118347048187,-0.3736328,1.289299,0.3583641,0.9309349,177.453802273007,3.14646533040674,11.4080707372022
Gaia DR2 3451207948369518208,88.1782766814251,0.313970995481525,32.7226894262373,0.274336344793529,0.024312148991627,0.401047280865495,0.06062165,1.680429,0.7480659,0.9323635,177.533325392936,3.25216968568443,11.4082116870234
Gaia DR2 3451174447624165504,88.1058209080387,0.371170526040773,32.3644687045216,0.38493363575836,-0.010982003369623,0.448840838431087,-0.02446748,0.8974648,-0.4042187,1.301683,177.811603377891,3.01797791000104,11.4086603736266
Gaia DR2 3451012205228855424,88.2569273009391,0.037994139191851,32.4390534242029,0.036416855126164,0.238846325237988,0.046516204902816,5.134691,1.046062,0.4334106,0.6126518,177.811925824594,3.16576033259107,11.4086713205823
Gaia DR2 3451202347723317376,88.3015100126399,0.248245184905167,32.5665907326861,0.2262696837788,0.552994252782932,0.320332324334053,1.726314,1.327599,0.5398884,0.7877102,177.72077370152,3.26269793738978,11.4109640101735
Gaia DR2 3451192692637855744,87.8512414815881,0.5541489046248,32.565035497631,0.487770364622394,0.552646266522966,0.53444919569226,1.034048,1.198935,0.3743591,0.8245754,177.529338453518,2.93488270453937,11.4112545116737
Gaia DR2 3451196059892315648,87.856655455865,0.179689525706926,32.5962191605222,0.161100097498113,0.17119653796812,0.177910210807338,0.9622637,1.257536,0.5235081,0.7340279,177.504785834333,2.9546815075585,11.4113102954385
